latitude,longitude,depth,mag,time
40.5151667,-124.3381667,19.03,1.73,1671742980050
64.8449,-147.4952,14.3,0.7,1671742967191
39.3878333,-123.275,3.07,2,1671742825990
51.2031,-178.9448,23.9,2.5,1671742733759
51.8426666666667,-178.025166666667,-1.66,1.29,1671742713000
40.5266667,-124.3858333,18.11,1.83,1671742645960
19.1883335113525,-155.464828491211,35.1800003051758,1.99000001,1671742339320
51.8738333333333,-177.967333333333,3.38,1.17,1671742087070
17.9991666666667,-66.9365,10.71,2.17,1671741839970
36.6866,-116.3307,7.4,-0.4,1671740921313
60.0045,-152.7817,92.6,2,1671740863404
58.2391666666667,-155.158833333333,2.91,0.43,1671740132590
59.8558,-152.9642,94.8,2,1671739466778
51.8653333333333,-177.967666666667,3.78,1.3,1671739247310
51.8451666666667,-178.03,-1.8,1.64,1671739183910
60.1498,-152.7978,108.4,2.6,1671738688055
60.1714,-152.7625,109.1,2.6,1671738687976
60.6686,-140.5654,2.9,1.4,1671738090939
37.1806667,-121.194,0.4,1.51,1671737843760
62.6391,-149.5916,58.2,1.5,1671737676783
51.8543333333333,-177.979,6,0.54,1671737370750
33.0583333,-116.4363333,7.94,1.03,1671737306880
56.7567,-149.1889,19.4,3.3,1671736785663
62.3563,-148.1375,44.6,1.1,1671736762069
67.3095,-156.1614,2.9,1.2,1671736666893
40.5213333,-124.3833333,18.8,2.17,1671736211090
38.2179,-118.045,13.5,0.4,1671736065946
36.5533333,-121.1038333,1.97,1.63,1671735693890
33.8546667,-117.4923333,-0.48,1.76,1671735671850
37.49,-118.842,8.6,0.61,1671735282930
66.4354,-150.9304,8.2,0.9,1671735234493
63.2733,-150.5713,125.1,1.8,1671735175008
38.7868347,-122.7478333,2.46,0.77,1671735044900
59.3163,-137.4307,9.5,1.8,1671734566426
19.2111663818359,-155.485336303711,32.4900016784668,2.25,1671733755540
-23.1635,-68.8362,9.59,4.4,1671733659598
38.8288333,-122.8126667,2.15,0.9,1671733236000
60.5247,-147.6818,15.5,1.6,1671733031570
61.3925,-140.336,16.3,1.3,1671732916293
65.3168,-167.3524,4.2,1.8,1671732895507
67.599,-156.5231,12,1,1671732738362
63.2505,-148.3906,77.6,3.7,1671731853901
65.8598,-150.8172,4.1,0.9,1671731731676
66.1881,-149.5239,12.7,0.7,1671731544794
51.8396666666667,-178.068,-1.8,1.39,1671731344350
19.301,-155.210166666667,6.98,2.46,1671731116590
35.982,-120.9235,6.86,0.95,1671731068860
19.3125,-155.215835571289,0.479999989271164,2.18000007,1671730893470
61.9917,-150.221,18.5,1.1,1671730762985
-61.5148,-57.0399,10,4.6,1671730709817
34.8553333,-118.7878333,-1.19,1.23,1671730481290
61.0311,-150.391,15,1.1,1671730111020
65.9291,-149.6641,1.1,1,1671729807375
19.2156658172607,-155.384338378906,32.2099990844727,1.91999996,1671729695170
19.2333335876465,-155.389999389648,30.3099994659424,2.23,1671729476020
38.8023338,-122.7708359,1.51,0.74,1671729418210
61.0444,-150.3825,8.2,1.3,1671729052405
38.7874985,-122.7685013,2.36,0.73,1671728848980
60.2513,-140.6701,13.1,1.6,1671728607604
33.6405,-116.6993333,14.42,0.51,1671728291440
39.7913333,-123.195,6.58,2.06,1671728119930
65.3086,-162.5415,2.1,1.3,1671727850836
41.5147,140.4788,12.322,5,1671727198816
36.7733333,-113.502,17.39,1.56,1671727066300
46.858333333333334,-121.76066666666667,1.52,0.06,1671726525130
38.8431664,-122.8785019,2.42,0.99,1671726474670
51.4735,-178.3962,43.9,2.4,1671726414092
54.4923,-159.4671,36.111,4.1,1671726357277
33.6345,-116.704,14.35,0.95,1671725879280
33.6323333,-116.7041667,13.99,1.7,1671725823460
33.638,-116.699,13.73,1.01,1671725779490
19.2236671447754,-155.385665893555,32.1300010681152,2.03999996,1671725579120
66.1675,-149.3971,0.9,1.1,1671725505946
51.8418333333333,-178.03,-1.8,0.94,1671725293420
58.1911666666667,-155.291166666667,2.11,0.23,1671724819760
32.00445201,-103.8157689,8.548120117,2.2,1671724784606
60.431,-152.762166666667,11.52,-0.3,1671724303830
-26.1619,-177.1583,57.076,4.9,1671724247667
59.896,-153.509,136.7,2.4,1671723916413
62.2463,-152.3905,106.3,2,1671723237417
19.228666305542,-155.391006469727,32.2299995422363,2,1671723078860
58.2455,-154.9445,4.99,0.88,1671722750270
40.5235,-124.3451667,19.83,2.03,1671722434650
51.863,-177.9995,3.12,1.34,1671722011100
51.8625,-177.999833333333,2.89,1.38,1671721991700
58.1931666666667,-155.276833333333,2.69,0.65,1671721967270
51.8583333333333,-178.002833333333,0.68,0.89,1671721927160
63.0951,-149.5621,63,2.2,1671721890641
33.5556667,-118.1813333,0.5,2,1671721631620
38.6696,-119.5485,11.6,1.5,1671721592647
-30.7425,-179.87,415.545,4.2,1671721272226
38.1666,-117.8426,7.6,1,1671721053617
35.5253333,-120.8163333,6.57,1.3,1671721016130
36.5393333,-121.0956667,2.59,2.04,1671720953180
51.8638333333333,-177.861666666667,7.82,1.83,1671720729040
38.8253326,-122.7958298,2.67,1.18,1671720534140
37.6016667,-118.8085,3.83,0.32,1671720308660
52.4272,-168.508,10,3.2,1671719509386
51.8411666666667,-178.023666666667,-1.8,1.01,1671719409790
33.9483333,-116.9031667,12.39,0.85,1671719150150
38.8233337,-122.7611694,1.93,1.03,1671719055880
33.3765,-116.278,11.3,1.23,1671718778100
38.8154984,-122.8310013,1.49,0.67,1671718221300
36.6414,-116.2674,6.2,0,1671716748592
36.0603333,-120.6383333,-0.63,0.66,1671716045360
40.5236667,-124.3878333,18.56,2.17,1671715993610
19.3223323822021,-155.317993164062,3.25999999046326,2.18,1671715987530
19.373,-155.030666666667,1.68,2.25999999,1671715973270
38.7368,56.3438,10,4.5,1671715787090
51.8385,-178.023166666667,-1.56,0.97,1671715682310
40.526,-124.4033333,18.26,2.21,1671715124000
38.834,-122.8055,2.27,1.16,1671715084960
38.8361664,-122.8171692,1.33,0.95,1671715075540
-8.042,-74.503,156.983,5.5,1671714835683
36.6825,-121.3043333,3.75,1.69,1671714596750
51.8423333333333,-178.037333333333,-1.8,2.3,1671714264880
19.1413326263428,-155.456832885742,30.3700008392334,2.44000006,1671714260280
40.526,-124.3901667,18.78,1.83,1671714060510
58.7354,-153.1387,66.4,2.8,1671713392917
38.8326667,-122.8166667,1.89,1.89,1671713361210
36.8859,-115.9835,3.8,0.2,1671712856905
19.2251663208008,-155.382171630859,31.4099998474121,2,1671711619670
38.8326683,-122.8184967,1.55,0.44,1671711275430
51.1679,-178.9058,23,3.3,1671711092544
19.2151666666667,-155.382,30.91,1.55,1671710701810
37.508,-119.406,14.16,1.26,1671710700820
38.425,-122.242,4.49,1.44,1671710660120
19.2383327484131,-155.406005859375,31.8199996948242,2.25999999,1671710489250
40.3601667,-124.3346667,28.71,3.79,1671709795860
19.1616668701172,-155.494995117188,31.6200008392334,2.48,1671709638460
37.4642,-115.9791,15.3,1.1,1671709226959
37.5782,-117.9004,5.4,0.9,1671709134376
19.613,-65.8076,54,3.88,1671708942950
38.840168,-122.8375015,1.19,0.57,1671708751240
19.3833333333333,-155.244333333333,1.39,0.75,1671708393800
17.9398333333333,-66.9551666666667,14.48,2.04,1671708120410
61.313,-149.3997,34,1.9,1671708065758
35.8203333,-121.3525,3.22,1.49,1671707744970
38.8136673,-122.8301697,1.52,0.8,1671707436830
19.2383327484131,-155.386001586914,31.9599990844727,2.31,1671707053450
19.2518329620361,-155.383666992188,28.5499992370605,1.87,1671706949070
-20.4648,-175.0072,164.445,5,1671706821908
37.4478333,-119.2751667,17.34,1.17,1671706776050
36.7708,-115.9602,8.7,-0.1,1671706506562
61.6648,-148.1528,19,2.9,1671706065390
38.7996667,-122.7661667,0.41,1.08,1671706041560
52.4213,-175.2273,117.5,2.4,1671705499396
39.1807,-119.9576,10.8,0.8,1671705447732
61.3245,-152.278666666667,-3.18,0.16,1671705138720
36.5355,-89.6428333333333,7.04,2.04,1671705051090
62.7471,-150.6522,75.1,2.6,1671704763229
33.5973333,-116.8133333,6.12,0.18,1671703935200
51.8595,-177.926666666667,6.66,0.81,1671703490150
51.869,-177.908833333333,7.82,0.44,1671703366030
40.5273333,-124.3713333,18.67,2.1,1671703272350
51.865,-177.914166666667,7.61,0.5,1671703249280
37.3413333,-121.7071667,5.35,0.75,1671703145650
19.3393325805664,-155.214660644531,4.07000017166138,2.1400001,1671703069490
38.5059,-119.5197,6.8,1,1671702974261
31.59959502,-104.2003208,7.159887695,2,1671702932973
38.7906685,-122.7610016,1.13,0.88,1671702234540
19.2698,-65.8016,98,3.81,1671701828640
41.9174,-119.6464,0,1.4,1671701810601
38.8358333,-122.8056667,2.24,0.57,1671701262370
31.48795162,-103.9637057,6.74855957,2,1671700716897
19.4318332672119,-155.306838989258,2.09999990463257,2.07999992,1671700365990
35.7806667,-117.6093333,10.81,1.13,1671699972960
38.8258324,-122.7720032,3.95,0.75,1671699962730
51.8608333333333,-177.9715,5.78,0.51,1671699714540
-37.9146,49.4069,10,5.1,1671699368888
38.8050003,-122.7693329,1.31,0.56,1671698908240
40.52,-124.411,17.87,3.33,1671698833410
40.5743333,-123.8265,23,2.11,1671698692530
39.3979,-119.8833,6.1,0.6,1671698428493
38.8338318,-122.8056641,2.12,0.68,1671698054390
41.109,-83.4446,8.587,2.5,1671697820396
63.6248,-149.9779,7.1,1.9,1671697275074
19.136999130249,-155.479507446289,32.0800018310547,1.83000004,1671697187540
36.5002,-116.5829,0,0.6,1671697131943
36.0678333,-117.5058333,1.62,0.72,1671696836040
35.6383333,-117.4555,6.72,0.72,1671696388690
19.1456661224365,-155.509002685547,32.0699996948242,1.74000001,1671696283460
38.7911682,-122.7328339,0.76,0.73,1671696234370
41.9806,-119.5489,1.6,1.3,1671696115105
58.2475,-155.134833333333,3.92,0.36,1671696034430
60.9819,-152.3886,116.7,2.5,1671695862719
37.8463,-118.223,2.3,1.4,1671695668849
55.2436,-159.5145,7.9,2.4,1671695475999
38.8380013,-122.8368301,1.4,0.77,1671695238120
58.2851666666667,-155.642333333333,5.74,0.42,1671695052210
59.9521,-140.202,14.4,1.8,1671694530595
59.693,-152.8061,96.2,2,1671693465144
61.386,-151.5032,79.4,1.8,1671692971015
62.6037,-150.5234,14.3,1.4,1671692565499
31.59873171,-104.2344707,7.082763671999999,2.2,1671692317833
46.36,-122.4055,17.25,1.17,1671692070030
34.4363333,-119.8445,9.08,1.05,1671691968150
-19.2991,-176.0995,10.726,4.8,1671691866954
60.0041666666667,-153.101,5.61,-0.69,1671691546260
19.1380004882812,-155.36116027832,28.8500003814697,2.47000003,1671691322550
33.6875,-116.7098333,15.52,0.54,1671691269800
64.4215,-148.0492,15.5,1.4,1671691039049
38.7823334,-122.7156677,2.17,1.08,1671690620840
19.547,-65.8256,57,3.93,1671690481760
-8.6262,118.3089,139.306,4.2,1671690431457
51.4149,-175.6633,17.2,1.9,1671690402442
33.6273333,-116.699,14.16,1.24,1671690099620
33.6358333,-116.6901667,13.87,0.65,1671690096540
33.9491667,-117.2155,13.44,0.96,1671689956620
38.8325005,-122.8176651,1.76,0.56,1671689805350
51.8591666666667,-177.970666666667,5.87,0.83,1671689662460
51.8541666666667,-177.978,5.35,0.39,1671689613770
51.8596666666667,-177.974,6.46,0.87,1671689596760
61.7733,-151.155,79,1.6,1671689312689
61.3243333333333,-152.281333333333,-3.16,-0.14,1671689226830
36.7425,-115.9681,9.9,-0.1,1671688984189
61.3102,-152.3021,1.3,2.1,1671688983142
51.8581666666667,-177.965166666667,6.05,0.46,1671688882970
51.8606666666667,-177.9815,6.34,0.99,1671688870200
19.3055,-65.7618,79,3.57,1671688823650
62.5545,-151.086,89.4,1.5,1671688645775
64.9293,-164.0516,21,1.6,1671688277795
17.8805,-66.9075,12.96,2.41,1671688241400
33.2308333,-116.7368333,11.67,0.59,1671688187780
60.612,-153.1452,172.9,2.2,1671688005654
51.8636666666667,-177.859333333333,7.69,0.37,1671687502560
59.8472,-151.6732,61.8,1.6,1671687251349
63.1712,-150.5884,111.2,1.5,1671687235258
38.765,-122.7391667,1.77,0.05,1671687058340
40.5978333,-124.1008333,19.42,2.71,1671686684280
14.0298,-91.2537,89.683,4.1,1671686212494
60.1479,-150.9337,48.5,1.6,1671686036945
19.1634998321533,-155.350662231445,29.7900009155273,1.82000005,1671685811280
61.8833,-151.0321,79.4,1.5,1671685788024
61.7056,-151.2626,79.5,1.6,1671685534554
38.7745018,-122.716835,1.31,1.06,1671685431510
60.3004,-152.1766,91.1,1.8,1671685361297
33.9301667,-116.7991667,16.16,0.95,1671684728620
36.45233333,-98.7665,8.54,0.39,1671684573109
58.2671666666667,-154.9335,7.2,0.56,1671684088440
41.9833,-119.5408,0,2,1671683935500
22.4644,121.0166,17.762,4.8,1671683790947
36.53283333,-98.96283333,7.73,0.57,1671683286070
36.53516667,-98.95983333,7.39,0.61,1671683228300
36.5365,-98.95883333,7.3,0.96,1671683191620
56.4275,-156.44,30.3,2.9,1671682890205
19.2913341522217,-155.371826171875,33.2700004577637,2.5,1671682198960
19.4806,-65.7443,88,3.67,1671680943650
51.8706666666667,-178.029833333333,-1.49,1.8,1671680714490
59.8364,-152.4987,73.8,1.7,1671680623620
62.3635,-149.0973,14.2,1.3,1671680621163
17.9518333333333,-67.1085,11.88,2.33,1671680380430
62.3597,-149.1027,4.6,1,1671680010252
62.3266,-149.1308,0.2,1.5,1671679714344
63.364,-145.5355,7.4,1.7,1671679704802
38.8300018,-122.8125,2.04,1.19,1671679438080
-6.4076,146.4935,123.777,4.3,1671679229369
63.8317,-146.2301,3.8,1.2,1671679169896
38.8315,-122.816,1.74,1.16,1671679159020
51.8641666666667,-177.86,7.21,0.62,1671679085830
51.4367,-179.0151,20.9,2.1,1671678732265
38.6711,-119.5303,8,0.7,1671678652788
-0.9326,98.5454,21.257,4.2,1671678477540
38.8349991,-122.7901688,1.72,0.63,1671677960290
38.8348351,-122.7906647,1.91,0.69,1671677933950
35.1838333,-119.0431667,10.78,1.63,1671677622720
51.8541666666667,-177.954,1.93,0.74,1671677395850
35.5875,99.0399,10,4.9,1671677223432
67.3187,-156.2139,0.2,1.1,1671677219903
40.0299,-119.6081,8.1,1.2,1671677146118
63.5577,-147.4066,18.6,1,1671676969632
38.1599,-117.9547,8,0.5,1671676735365
60.0034,-151.5826,46.4,1.6,1671676415049
38.526,-119.5228333,4.82,2.33,1671676386580
38.8376667,-122.806,1.87,0.41,1671676370860
62.363,-149.098,6.1,1.7,1671675906474
62.3489,-149.1058,2.4,1.9,1671675786650
37.6201667,-122.025,3.82,3.34,1671675770250
60.3032,-148.3795,16.3,1.6,1671675337651
67.0108,-164.8078,9.1,1.6,1671674382770
63.2037,-150.3506,114.5,1.6,1671674234176
58.1711666666667,-155.3725,2.37,0.53,1671674091800
17.9506666666667,-66.9613333333333,11.62,2.09,1671674013350
40.5378333,-124.3255,17.01,1.78,1671673971070
38.8263333,-122.8078333,0.01,0.12,1671673378920
35.53416667,-96.753,6.91,1.13,1671673302659
62.8423,-151.5822,5.9,2,1671673041932
-21.4372,-174.2047,10,4.3,1671672944330
51.846,-178.0515,-1.8,1.39,1671672748020
62.5667,-152.0474,5.5,1.1,1671672701084
67.3174,-156.179,3.3,2.1,1671672656404
32.925,-115.8111667,7.51,1.36,1671672601080
35.9818333,-119.9323333,25.87,1.95,1671672452630
62.5509,-151.3099,92.7,2,1671672226676
40.6041667,-124.0696667,15.82,2.68,1671672083600
38.8364983,-122.8078308,2.04,0.67,1671671944620
60.1117,-152.6546,84.4,1.8,1671671927211
46.269333333333336,-122.05066666666667,9.2,0.6,1671671837250
40.4945,-124.4646667,25.53,2.87,1671671609760
38.2677,-118.7889,14.9,0.4,1671671588852
19.44,-65.7948333333333,31.66,3.41,1671671328830
19.1633338928223,-155.485992431641,29.7600002288818,1.88,1671671313610
60.5185,-152.634166666667,13.11,-0.74,1671670953500
38.8348351,-122.7948303,2.51,0.6,1671670486100
19.629,-65.7745,25,3.35,1671670357930
60.0527,-152.6653,17.9,1.4,1671670351355
38.2917,-118.8114,8.2,0.9,1671669988306
61.1483,-151.0716,75,1.7,1671669985760
56.0242,-153.1077,17,3.3,1671669809242
31.60929087,-103.96154,7.828295898,2,1671669808947
40.543,-124.3245,17.82,2.07,1671669367820
36.987,-112.4313333,22.45,1.91,1671669198650
31.60664699,-103.9619321,8.946594238,2,1671668991950
36.7023,-116.3132,9.4,-0.1,1671668287573
51.8627,177.885,134.469,3.1,1671668203629
36.543,-121.0968333,2.86,1.6,1671667905540
62.1326,-147.5191,28.3,1.6,1671667901114
54.8628,-160.348,22,2.3,1671667531867
34.0071667,-116.8646667,15.62,1.15,1671667440510
38.8226662,-122.8529968,2.75,0.77,1671667389640
19.3608333333333,-155.303666666667,10.91,0.59,1671666718510
40.5586667,-124.2513333,16.01,1.87,1671666715210
51.8448333333333,-178.035333333333,-1.8,1.57,1671666468930
67.3156,-156.2115,3.3,1.2,1671666154105
31.77603203,-103.4780552,2.866650391,1.5,1671665937795
67.3188,-156.2304,12.9,1.9,1671665865150
56.142,-153.2067,22.9,2.9,1671665782230
68.4613,-148.2882,13.9,1.6,1671665438754
37.5011667,-118.8796667,4.14,0.37,1671665035010
19.1643333435059,-155.490325927734,32.9500007629395,2.04999995,1671664271440
40.53,-124.3513333,17.25,2.38,1671663856190
46.7895,-122.18116666666667,18.92,0.79,1671663726860
40.5388333,-124.2446667,23.05,2.41,1671663143780
-57.772,-25.2405,31.608,4.5,1671662993938
43.725833333333334,-121.14966666666666,6.86,0.84,1671662910220
58.1871666666667,-155.295166666667,2.12,0.24,1671662903010
48.6935,-123.72766666666666,26.19,1.6400000000000001,1671662493950
51.8483333333333,-178.026,-1.8,0.95,1671662276100
40.5673333,-123.9411667,23.53,1.66,1671661571300
35.0441667,-117.6681667,-0.79,1.91,1671660934090
40.532,-123.8418333,20.05,1.81,1671660858770
59.6749,-152.7983,81.3,1.6,1671660676229
60.8975,-152.7754,127.6,1.8,1671660002158
35.932,-117.761,7.55,2.28,1671659924350
67.5896,-158.1275,12.3,1.6,1671659719044
58.2528333333333,-155.148333333333,3.52,-0.12,1671659633730
38.8381653,-122.7929993,2.16,0.21,1671659054670
61.362,-154.0172,3.1,1.4,1671658992946
66.5055,-149.1476,6.6,1.2,1671658856114
17.9676,-67.0001,6,3.12,1671658804450
35.6643333,-117.5658333,6.93,1.19,1671658798850
58.2975,-154.9872,1.5,1.3,1671658680783
61.7783,-149.7064,36.9,1.7,1671658316043
64.6099,-151.1719,19.2,1.1,1671657904351
38.8341675,-122.8128357,1.93,0.48,1671657518740
34.47783333,-96.85016667,0,1.39,1671657362509
-31.3468,-178.418,28.038,5.1,1671656946097
38.8398323,-122.8105011,1.96,0.78,1671656313600
40.6381667,-124.0081667,18.26,2.65,1671656172360
40.6486667,-124.0245,19.52,2.14,1671656004440
63.0227,-149.6239,79,1.1,1671655979480
51.8641666666667,-177.863,7.83,1.11,1671655511310
1.3903,-85.2652,10,4.7,1671655468391
35.7636667,-117.5888333,7.6,1.51,1671655366680
63.3734,-153.1974,2.8,1.2,1671655193385
46.093,-122.12166666666667,6.14,0.35000000000000003,1671655111560
35.8838333,-117.6775,5.22,0.79,1671654794920
34.1738333,-117.9273333,-0.91,0.81,1671654247600
38.8391685,-122.8713303,0.93,0.29,1671654056620
60.2032,-151.726,65.8,3.2,1671653975881
38.7896652,-122.7343369,1.75,0.95,1671653821730
33.2255,-116.2178333,10.66,0.72,1671653730460
36.9935,-119.81,-0.39,1.66,1671653350890
31.60925414,-104.1987732,6.131567383,2.1,1671653135135
18.1553333333333,-65.6971666666667,17.83,2.43,1671652820660
46.19566666666667,-122.18716666666667,1.01,0.26,1671652629700
60.0038333333333,-153.053833333333,0.87,-0.73,1671652086910
40.2748333,-124.553,6.34,2.35,1671651928080
38.3205,-122.7401667,-0.27,1.06,1671651241820
36.7165,71.0725,219.875,4.2,1671651195278
58.1835,-155.307833333333,1.57,0.37,1671650688730
59.3131,-153.5367,98.3,2.4,1671650554673
38.8363342,-122.8059998,1.95,0.59,1671650061280
33.057,-114.997,-0.2,1.4,1671649687350
19.1491661071777,-155.496994018555,29.9500007629395,2.47000003,1671649349190
7.3105,-76.9735,39.736,4.9,1671648834611
60.042,-141.1982,13.3,1.5,1671648648199
62.0663,-149.6525,46.2,1.2,1671648329935
51.5299,-176.6028,36.5,1.9,1671648095818
38.83,-122.8116667,2,0.9,1671648093840
33.9821667,-118.3391667,11.1,1.29,1671648091900
38.8363333,-122.7901667,1.86,-0.15,1671647969070
51.6509,179.6986,92.2,2.9,1671647432043
33.673,-116.7365,14.49,1.25,1671646968010
51.5338,-176.0475,29.2,2,1671646492029
38.2836,-118.8088,11.4,1,1671646459607
38.8366661,-122.7894974,1.86,0.69,1671646403470
46.77283333333333,-122.106,16.48,1.61,1671646270710
62.5209,-150.6842,66.7,1.2,1671646240799
40.5918333,-124.0855,21.28,2.23,1671645557990
47.4196,152.2523,117.054,4.9,1671645479975
38.2696,-118.8188,13.4,1.9,1671645109296
46.779333333333334,-122.10533333333333,16.96,1.58,1671644669790
44.3421,-115.1711,10,3.8,1671644545096
-21.4063,-66.5955,225.255,4.6,1671643991834
38.7873344,-122.7695007,2.95,0.59,1671643136930
51.5103,-179.5315,65.57,3.3,1671642760961
40.524,-124.3096667,17.37,2.29,1671642738800
59.781,-150.8783,49.9,1.6,1671642447471
51.9202,-174.3229,32.8,2.2,1671642141789
61.8533,-149.1957,12.4,0.9,1671642068917
-17.557,-178.6331,519.978,4.1,1671641832894
19.4737,-108.6682,10,5.3,1671641664074
28.66790771,-98.20278033,7.752156576,2.2,1671641588659
30.2428,140.5332,149.709,4.4,1671641432323
61.5839,-146.5527,19.9,1.1,1671641410421
-6.2326,129.7393,11.18,4.3,1671641318352
38.472,-112.4208333,7.79,1.98,1671641125160
54.8406,-156.9457,10,2.9,1671641078044
17.9966666666667,-66.8418333333333,14.92,1.92,1671641010980
38.1705,-117.8282,8.6,2.6,1671640996326
37.739,-122.1453333,4.17,2.93,1671640466520
40.6076667,-125.6946667,37.37,2.99,1671640445390
40.5971667,-124.0651667,22.03,3.3,1671640096310
60.241,-151.9394,65.2,1.7,1671640062679
58.287,-154.987166666667,3.15,0.38,1671639405550
46.9025,-121.93283333333333,11.9,0.5,1671639241360
60.3705,-148.4746,15.1,1.2,1671638688471
60.3802,-148.5344,15,1.8,1671638399230
60.3638,-148.5236,9,1.7,1671638398605
19.1835,-155.489,28.92,1.41,1671638220710
61.6732,-148.0136,36.9,0.9,1671638006150
58.1822,-155.3229,3.4,0.8,1671637823056
35.80133333,-96.65816667,6.92,1.18,1671637776109
-24.2261,-66.9783,175.197,4.3,1671637360081
61.8279,-148.5184,6.4,1,1671637200968
33.8681667,-116.85,13.97,0.77,1671637126550
19.4245,-155.278166666667,0.06,1.69,1671637022220
59.4533,-151.9249,52.5,1.4,1671636690482
36.736,-116.2447,3.6,-0.1,1671636675188
38.8325005,-122.8195038,2,0.27,1671636290480
38.8001671,-122.8148346,3.09,0.89,1671636031010
37.6561667,-122.0613333,4.16,1.2,1671636016100
38.7999992,-122.8150024,2.91,1.09,1671636001560
37.5611667,-121.9565,4.15,1.19,1671635430320
40.5763333,-124.3283333,23.61,2.45,1671635318070
65.092,-164.2554,2.1,1.6,1671635079277
37.1336,-116.301,8.5,0.3,1671634708857
35.6466667,-117.4475,10.67,1.33,1671634609370
28.66607666,-98.19244026,8.779256185,2.7,1671634492584
59.7397,-152.7624,91.6,1.7,1671634460129
37.5585,-121.6586667,4,0.92,1671634403290
63.3108,-151.2338,1.8,1.1,1671634182851
63.9656,-146.8203,8,1.1,1671633542176
40.5991667,-124.0808333,16.24,2.3,1671633434270
65.4354,-144.7966,15,1.2,1671633409479
60.2674,-141.7765,7.4,1.4,1671633285414
58.6138,-151.0665,2.4,3,1671632857703
62.0293,-150.8323,1.6,1,1671632758870
62.638,-151.071,84.1,1.6,1671632684591
38.1702,-117.8969,7.9,1.1,1671631721434
58.3065,-155.002666666667,3.23,0.4,1671631572720
17.9658333333333,-66.8433333333333,13.39,2.03,1671631283730
19.2358341217041,-155.355499267578,33.3800010681152,2.32999992,1671630959970
41.9589,-119.5572,0,1.6,1671630845006
19.2688331604004,-155.380340576172,30.2600002288818,1.85000002,1671630491490
51.864,-177.863,7.87,1.47,1671629853000
65.8995,-149.634,8.4,1,1671629850697
59.0598,-155.5192,19.1,1.2,1671629810625
58.1785,-155.327333333333,0.86,0.23,1671629686130
61.0071,-150.926,13,1.3,1671629620345
19.4271659851074,-155.267166137695,0.980000019073486,1.88,1671629576220
51.864,-177.970166666667,5.56,0.86,1671629547620
46.8485,-121.75333333333333,2.33,0.04,1671629500220
46.0702,-74.9886,18.5,1.7,1671629437962
38.8356667,-122.8176651,1.45,1.04,1671629325690
51.8536666666667,-177.968,3.48,0.5,1671629058240
51.8556666666667,-177.971,5.06,0.64,1671628707460
60.468,-152.7513,115.1,1.7,1671628671266
51.861,-177.995333333333,5.74,0.62,1671628646490
38.7599983,-122.7268295,0.95,1.02,1671628535720
51.8535,-177.9625,2.97,0.25,1671628476910
19.1781666666667,-155.489166666667,30.79,3.27,1671628221860
19.1714992523193,-155.488327026367,30.0900001525879,2.79,1671628209690
61.4218,-152.1589,110.6,2.6,1671627625715
37.197,-116.3593,9.3,0.2,1671626542575
40.5428333,-124.293,24.65,2.48,1671626309230
51.8655,-177.863,7.79,0.29,1671626154120
19.4226666666667,-155.273,0.37,2.76,1671626005970
62.6054,-143.0935,4.3,1.4,1671625809482
38.4903,-119.5265,6.4,1.1,1671625766941
36.36166667,-98.16016667,5,1.13,1671625391800
51.8365,-178.036333333333,-1.29,1.56,1671625303010
62.8682,-150.8612,85.8,1.2,1671625300772
63.5933,-147.44,5.2,0.8,1671625229430
63.6225,-148.0174,2.4,0.7,1671625150130
56.8716,-158.1778,1.3,1.1,1671625010225
40.5505,-124.2256667,19.35,2.25,1671624956450
57.2508,-157.2601,110.9,2.1,1671624630472
31.64675114,-104.4616556,6.131567383,2.8,1671624318686
33.6375,-116.6976667,14.02,0.72,1671624262430
61.8721,-147.2945,37.1,1.1,1671624012755
62.2281,-150.0873,15,1,1671623854595
51.29,-178.295,19.8,1.9,1671623795515
64.9073,-149.31,16.4,1,1671623692040
58.1788333333333,-155.314,0.95,-0.29,1671623624890
51.7308,-177.1112,16.2,1.5,1671623371721
60.087,-147.8692,9.7,1.3,1671623276201
51.8633333333333,-177.839666666667,2.67,0.9,1671623032850
36.18716667,-96.97066667,6.89,0.52,1671622690560
35.6953333,-117.531,9.46,2.9,1671622609040
60.4228333333333,-152.771333333333,11.74,-0.25,1671622510750
40.5118333,-124.4445,18.68,2.41,1671622422880
19.1633338928223,-155.495498657227,31.6599998474121,2.6400001,1671622411600
34.0148333,-117.2195,7.41,0.8,1671622312670
38.159,-117.8429,9.6,2.9,1671621578652
-6.1178,151.8192,10,5.3,1671621379464
46.098166666666664,-122.13616666666667,5.43,0.79,1671621216110
44.9687,148.754,98.539,4.4,1671621192357
59.3529,-152.2167,66.5,1.7,1671621175150
40.5128333,-124.4258333,17.98,2.28,1671619573040
40.5241667,-124.3221667,17.09,2.2,1671619533010
40.638,-123.9963333,17.77,1.68,1671619130170
40.5341667,-124.3575,17.91,1.69,1671619054820
62.3094,-150.2286,9.1,1.2,1671618918992
63.881,-147.2362,11.3,0.8,1671618810932
60.9904,-146.9763,21.4,1.2,1671618552679
33.654,-116.6741667,16.45,1.04,1671618095960
59.1532,-136.243,7.1,1.6,1671617402733
58.2741,-153.9625,70.8,1.6,1671616552161
19.4253330230713,-155.258666992188,0.439999997615814,2.03999996,1671616531370
19.3891658782959,-155.29866027832,1.07000005245209,2.01999998,1671616529040
